# X-nullcline
0.0604397 1.4 1 
0.0605545 1.386 1 

0.0605545 1.386 1 
0.0606753 1.372 1 

0.0606753 1.372 1 
0.0608022 1.358 1 

0.0608022 1.358 1 
0.0609357 1.344 1 

0.0609357 1.344 1 
0.0610761 1.33 1 

0.0610761 1.33 1 
0.061224 1.316 1 

0.061224 1.316 1 
0.0613798 1.302 1 

0.0613798 1.302 1 
0.061544 1.288 1 

0.061544 1.288 1 
0.0617171 1.274 1 

0.0617171 1.274 1 
0.0618997 1.26 1 

0.0618997 1.26 1 
0.0620925 1.246 1 

0.0620925 1.246 1 
0.062296 1.232 1 

0.062296 1.232 1 
0.062511 1.218 1 

0.062511 1.218 1 
0.0627383 1.204 1 

0.0627383 1.204 1 
0.0629787 1.19 1 

0.0629787 1.19 1 
0.063233 1.176 1 

0.063233 1.176 1 
0.0635023 1.162 1 

0.0635023 1.162 1 
0.0637876 1.148 1 

0.0637876 1.148 1 
0.064 1.13815 1 

0.0640905 1.134 1 
0.064 1.13815 1 

0.0640905 1.134 1 
0.064413 1.12 1 

0.064413 1.12 1 
0.0647552 1.106 1 

0.0647552 1.106 1 
0.0651185 1.092 1 

0.0651185 1.092 1 
0.0655045 1.078 1 

0.0655045 1.078 1 
0.0659147 1.064 1 

0.0659147 1.064 1 
0.066351 1.05 1 

0.066351 1.05 1 
0.0668152 1.036 1 

0.0668152 1.036 1 
0.0673096 1.022 1 

0.0673096 1.022 1 
0.0678362 1.008 1 

0.0678362 1.008 1 
0.068 1.00389 1 

0.0683997 0.994 1 
0.068 1.00389 1 

0.0683997 0.994 1 
0.0690018 0.98 1 

0.0690018 0.98 1 
0.0696443 0.966 1 

0.0696443 0.966 1 
0.0703303 0.952 1 

0.0703303 0.952 1 
0.0710632 0.938 1 

0.0710632 0.938 1 
0.0718465 0.924 1 

0.0718465 0.924 1 
0.072 0.921412 1 

0.0726881 0.91 1 
0.072 0.921412 1 

0.0726881 0.91 1 
0.0735893 0.896 1 

0.0735893 0.896 1 
0.0745541 0.882 1 

0.0745541 0.882 1 
0.0755873 0.868 1 

0.0755873 0.868 1 
0.076 0.862736 1 

0.076698 0.854 1 
0.076 0.862736 1 

0.076698 0.854 1 
0.0778908 0.84 1 

0.0778908 0.84 1 
0.0791697 0.826 1 

0.0791697 0.826 1 
0.08 0.81747 1 

0.0805439 0.812 1 
0.08 0.81747 1 

0.0805439 0.812 1 
0.0820227 0.798 1 

0.0820227 0.798 1 
0.0836092 0.784 1 

0.0836092 0.784 1 
0.084 0.780739 1 

0.0853181 0.77 1 
0.084 0.780739 1 

0.0853181 0.77 1 
0.0871537 0.756 1 

0.0871537 0.756 1 
0.088 0.749911 1 

0.0891284 0.742 1 
0.088 0.749911 1 

0.0891284 0.742 1 
0.0912508 0.728 1 

0.0912508 0.728 1 
0.092 0.72332 1 

0.0935338 0.714 1 
0.092 0.72332 1 

0.0935338 0.714 1 
0.0959842 0.7 1 

0.0959842 0.7 1 
0.096 0.699913 1 

0.0986205 0.686 1 
0.096 0.699913 1 

0.0986205 0.686 1 
0.1 0.679063 1 

0.101448 0.672 1 
0.1 0.679063 1 

0.101448 0.672 1 
0.104 0.660155 1 

0.104479 0.658 1 
0.104 0.660155 1 

0.104479 0.658 1 
0.107727 0.644 1 

0.107727 0.644 1 
0.108 0.642866 1 

0.111202 0.63 1 
0.108 0.642866 1 

0.111202 0.63 1 
0.112 0.62691 1 

0.114913 0.616 1 
0.112 0.62691 1 

0.114913 0.616 1 
0.116 0.612055 1 

0.118868 0.602 1 
0.116 0.612055 1 

0.118868 0.602 1 
0.12 0.598133 1 

0.123073 0.588 1 
0.12 0.598133 1 

0.123073 0.588 1 
0.124 0.585005 1 

0.127531 0.574 1 
0.124 0.585005 1 

0.127531 0.574 1 
0.128 0.57256 1 

0.132 0.560699 1 
0.128 0.57256 1 

0.132244 0.56 1 
0.132 0.560699 1 

0.132244 0.56 1 
0.136 0.549314 1 

0.137208 0.546 1 
0.136 0.549314 1 

0.137208 0.546 1 
0.14 0.538364 1 

0.142414 0.532 1 
0.14 0.538364 1 

0.142414 0.532 1 
0.144 0.527806 1 

0.147847 0.518 1 
0.144 0.527806 1 

0.147847 0.518 1 
0.148 0.517606 1 

0.152 0.5076 1 
0.148 0.517606 1 

0.153491 0.504 1 
0.152 0.5076 1 

0.153491 0.504 1 
0.156 0.497847 1 

0.159317 0.49 1 
0.156 0.497847 1 

0.159317 0.49 1 
0.16 0.488348 1 

0.164 0.478946 1 
0.16 0.488348 1 

0.165293 0.476 1 
0.164 0.478946 1 

0.165293 0.476 1 
0.168 0.469655 1 

0.17138 0.462 1 
0.168 0.469655 1 

0.17138 0.462 1 
0.172 0.460545 1 

0.176 0.4514 1 
0.172 0.460545 1 

0.177533 0.448 1 
0.176 0.4514 1 

0.177533 0.448 1 
0.18 0.442288 1 

0.183698 0.434 1 
0.18 0.442288 1 

0.183698 0.434 1 
0.184 0.433288 1 

0.188 0.424076 1 
0.184 0.433288 1 

0.189823 0.42 1 
0.188 0.424076 1 

0.189823 0.42 1 
0.192 0.414843 1 

0.195845 0.406 1 
0.192 0.414843 1 

0.195845 0.406 1 
0.196 0.405621 1 

0.2 0.396 1 
0.196 0.405621 1 

0.201709 0.392 1 
0.2 0.396 1 

0.201709 0.392 1 
0.204 0.386225 1 

0.20735 0.378 1 
0.204 0.386225 1 

0.20735 0.378 1 
0.208 0.376266 1 

0.212 0.365821 1 
0.208 0.376266 1 

0.212713 0.364 1 
0.212 0.365821 1 

0.212713 0.364 1 
0.216 0.354781 1 

0.217744 0.35 1 
0.216 0.354781 1 

0.217744 0.35 1 
0.22 0.343133 1 

0.222393 0.336 1 
0.22 0.343133 1 

0.222393 0.336 1 
0.224 0.330614 1 

0.226619 0.322 1 
0.224 0.330614 1 

0.226619 0.322 1 
0.228 0.316813 1 

0.230387 0.308 1 
0.228 0.316813 1 

0.230387 0.308 1 
0.232 0.301062 1 

0.233668 0.294 1 
0.232 0.301062 1 

0.233668 0.294 1 
0.236 0.282192 1 

0.236439 0.28 1 
0.236 0.282192 1 

0.236439 0.28 1 
0.238685 0.266 1 

0.238685 0.266 1 
0.24 0.255189 1 

0.240392 0.252 1 
0.24 0.255189 1 

0.240392 0.252 1 
0.24155 0.238 1 

0.24155 0.238 1 
0.242147 0.224 1 

0.242147 0.224 1 
0.24217 0.21 1 

0.24217 0.21 1 
0.241597 0.196 1 

